UrUn_Kodu,Kategori,CTR,CR,Add_To_Card,Stok,SatisAdet,Devir_Hizi,Resim_link,Urun_Ad,Urun_Tip,google_Trends_skoru,Z_CTR,Z_CR,Z_Add_To_Card,Z_Devir_Hizi,Z_ortalama,Trend_Skoru
S5RA13Z8Q6K,TISORT-KADIN,0.0372510096515846,0.0536567438441749,0.2061742006615215,49.05,146,2.976554536187564,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8446039/V1/L_20251-S5RA13Z8-Q6K-87-61-89-173_A.jpg,Bisiklet Yaka kadin tisort,tisort,24,-0.06312254397956402,0.460483052906324,1.4740453073496604,2.0368912109408672,0.9770742568043219,0.7559519797630253
S5RA13Z8R9J,TISORT-KADIN,0.0290110061970949,0.0491913746630727,0.2129380053908355,82.25,73,0.8875379939209727,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8446039/V1/L_20251-S5RA13Z8-R9J-78-60-87-175_A.jpg,Bisiklet Yaka kadin tisort,tisort,56,-0.2052046814389027,0.34915916965516264,1.599137888532356,-0.07075118001419643,0.4180852991836049,0.4606597094285234
S5RA28Z8FDU,CORAP-KADIN,0.0199778024417314,0.0925925925925925,0.2037037037037037,10.85,5,0.4608294930875576,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8446416/V1/L_20251-S5RA28Z8-FDU_A.jpg,Kalp Baskili kadin Patik corap 5'li,Patik Çorap,57,-0.3609639483805273,1.4311732029386266,1.428354922481206,-0.5012642500359361,0.4993249817508422,0.5205274872255895
S5RA55Z8LPA,TUNIK-KADIN,0.026883292942236,0.0088938779034625,0.0896295656679043,94.6,103,1.0887949260042284,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8446839/V1/L_20251-S5RA55Z8-LPA-79-59-89-177_A.jpg,Ekose kadin Gomlek Tunik,Gomlek Tunik,28,-0.24189277857631347,-0.6554775451692955,-0.6813790133973032,0.13230017594682417,-0.36161229029902203,-0.1691286032093154
S5RA56Z8LNQ,BLUZ-KADIN,0.0452703411116328,0.0063437720269862,0.0823683415567415,24.45,63,2.5766871165644174,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8446842/V1/L_20251-S5RA56Z8-LNQ-84-62-92-177_A.jpg,V Yaka Ekose Baglamali Bluz,Bluz,72,0.07515455276336808,-0.7190529579419691,-0.8156710728168699,1.63345853948622,0.04347226537268728,0.2464305857608811
S5RA57Z8CRK,KIMONO-KADIN,0.0558461364663352,0.0055628603216344,0.0613937493678567,53.55,55,1.027077497665733,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8446847/V1/L_20251-S5RA57Z8-CRK-84-61-88-176_A.jpg,Sal Yaka Oversize kadin Kimono,Kimono,63,0.2575126813282205,-0.738521476666907,-1.2035837907566322,0.0700324697821766,-0.40364002907828556,-0.09354802035479987
S5RA77Z8D7N,YELEK-KADIN,0.1642945493526841,0.0085324232081911,0.111222646055009,52.55,85,1.6175071360608946,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8447138/V1/L_20251-S5RA77Z8-D7N-80-64-93-180_A.jpg,U Yaka Modal Karışımlı kadin Klasik Yelek,Klasik Yelek,43,2.12748547831409,-0.6644887911973439,-0.2820277208323668,0.6657264289155576,0.4616738487999842,0.4521716941599889
S5RA78Z8Q6K,YELEK-KADIN,0.0442545385195208,0.0400164169915862,0.1744305356043505,265.6,195,0.7341867469879517,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8447150/V1/L_20251-S5RA78Z8-Q6K-82-59-88-180_A.jpg,V Yaka Nakışlı kadin Klasik Yelek,Klasik Yelek,93,0.05763909851372565,0.1204228938333288,0.8869649351161455,-0.22546971967265642,0.20988930194763591,0.42592251136334514
S5RA79Z8Q6K,CEKET-KADIN,0.0339273474982865,0.0079365079365079,0.0591630591630591,32.75,11,0.3358778625954198,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8447153/V1/L_20251-S5RA79Z8-Q6K-84-62-92-177_A.jpg,Ajurlu Brode kadin Blazer Ceket,Blazer Ceket,49,-0.12043235283358802,-0.6793452564618957,-1.2448390910948768,-0.6273299598643722,-0.6679866650636832,-0.32059066554457827
S5RB05Z8JRS,PANTOLON-KADIN,0.0285296269202633,0.0512820512820512,0.1538461538461538,45.10526315789474,2,0.0443407234539089,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8448116/V1/L_20251-S5RB05Z8-JRS-83-60-94-179_A.jpg,Beli Lastikli Dokulu kadin Pantolon,Pantolon,78,-0.21350509016550315,0.40128078164462117,0.506268929061579,-0.9214664688676593,-0.056855462081740554,0.1942011765427816
S5RB07Z8R9J,ETEK-KADIN,0.071333155223083,0.0177902621722846,0.0945692883895131,30.45,19,0.6239737274220033,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8448170/V1/L_20251-S5RB07Z8-R9J-82-60-90-181_A.jpg,Beli Fermuar Dantelli Etek,Etek,33,0.5245548907137831,-0.43368624336804984,-0.5900217536445473,-0.3366654078697051,-0.2089546285421298,-0.04726823997949084
S5RB21Z8CRC,DIĞER AKSESUARLAR-KADIN,0.0211155378486055,0.0943396226415094,0.1132075471698113,8.8,5,0.5681818181818181,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8448258/V1/L_20251-S5RB21Z8-CRC_A.jpg,Basic Cuzdan Anahtarlık,Anahtarlık,28,-0.341346010188552,1.4747275343531434,-0.24531814482007827,-0.3929547625051389,0.12377715420984357,0.1706440079468905
S5RB32Z8FPR,TUNIK-KADIN,0.0162148094505295,0.0160502442428471,0.0865317515701325,8.1,23,2.8395061728395063,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8448329/V1/L_20251-S5RB32Z8-FPR-84-61-88-176_A.jpg,Oversize kadin Gomlek Tunik,Gomlek Tunik,59,-0.42584912596418006,-0.4770657591427825,-0.738671258963612,1.8986209127602809,0.06425869217242658,0.2219810845206986
S5RB33Z8LHK,TUNIK-KADIN,0.0231268531132302,0.0076230076230076,0.0429660429660429,1.9333333333333331,11,5.689655172413793,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8448333/V1/L_20251-S5RB33Z8-LHK-84-61-88-176_A.jpg,Cizgili Oversize kadin Gomlek Tunik,Gomlek Tunik,85,-0.3066649601767628,-0.6871609758086878,-1.544393357462378,4.774182082574288,0.558990697281615,0.6462934880971305
S5RB46Z8D0K,ETEK-KADIN,0.0053208817461179,0.0153061224489795,0.0408163265306122,20.55,3,0.145985401459854,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8448429/V1/L_20251-S5RB46Z8-D0K-83-58-87-177_A.jpg,Beli Fermuarli Keten Gorunumlu Mini Etek,Etek,44,-0.6136928012877559,-0.4956170870051551,-1.584151095670495,-0.8189155182907594,-0.8780941255635413,-0.48266588789447884
S5RB47Z8D0K,PANTOLON-KADIN,0.0073735798618846,0.0181268882175226,0.0906344410876132,20.5,6,0.2926829268292683,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8448433/V1/L_20251-S5RB47Z8-D0K-83-58-87-177_A.jpg,Standart Fit Keten Gorunumlu kadin Pileli Pantolon,Pantolon,92,-0.5782981879896293,-0.4252939879823204,-0.6627944348872756,-0.6709100253417588,-0.584324159050246,-0.1330269113351722
S5RB47Z8HZZ,PANTOLON-KADIN,0.0413442405483086,0.0267379679144385,0.0748663101604278,15.35,5,0.3257328990228013,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8448433/V2/L_20251-S5RB47Z8-HZZ-83-58-87-177_A.jpg,Standart Fit Keten Gorunumlu kadin Pileli Pantolon,Pantolon,41,0.007456916106010373,-0.2106154716117452,-0.9544167210185861,-0.6375653767927352,-0.44878516332926405,-0.19114961433048483
S5RB72Z8CZF,ELBISE-KADIN,0.0700586041555673,0.0076045627376425,0.026615969581749,1.8,2,1.1111111111111112,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8448598/V1/L_20251-S5RB72Z8-CZF-83-58-87-177_A.jpg,Halter Yaka Büzgülü Abiye Elbise,Abiye Elbise,23,0.50257784410526,-0.6876208160104019,-1.8467783262808461,0.154815334053056,-0.46925149103323305,-0.2594760437232631
S5RB73Z8UP7,ATLET-KADIN,0.0311921755220724,0.0762711864406779,0.2203389830508474,23.6,9,0.3813559322033898,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8448601/V1/L_20251-S5RB73Z8-UP7_U.jpg,Kayık Yaka kadin Atlet,Atlet,45,-0.16759484285507428,1.0242723982660686,1.736014607452693,-0.58144640393017,0.5028114397333794,0.4869680078133656
S5RB74Z8R9J,ELBISE-KADIN,0.0380274779195289,0.014516129032258,0.0596774193548387,30.9,9,0.2912621359223301,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8448603/V1/L_20251-S5RB74Z8-R9J-87-61-89-173_A.jpg,Bisiklet Yaka Dantelli Mini Elbise,Elbise,77,-0.049733924449463465,-0.5153120173290534,-1.2353263025650012,-0.6723434841409397,-0.6181789321211144,-0.20172525248478007
S5RC00Z8ETY,YELEK-KADIN,0.0256993949559695,0.0097353626765391,0.1064034005210475,48.4,71,1.466942148760331,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8449565/V1/L_20251-S5RC00Z8-ETY-82-59-88-180_A.jpg,V Yaka Dokulu kadin Klasik Yelek,Klasik Yelek,48,-0.26230669676841073,-0.6344989096217445,-0.3711568260212989,0.513818991416778,-0.18853586024866906,0.012024897825931663
S5RC04Z8CVL,TUNIK-KADIN,0.0736491360654048,0.0149253731343283,0.074160447761194,3.1818181818181817,32,10.057142857142855,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8449580/V1/L_20251-S5RC04Z8-CVL-84-65-90-178_A.jpg,Loose Fit kadin Gomlek Tunik,Gomlek Tunik,56,0.5644892803301693,-0.5051093575281776,-0.9674712299841225,9.180610657965836,2.0681298376959263,1.6156908863871482
S5RC04Z8HCC,TUNIK-KADIN,0.0278226565829773,0.0138938368364802,0.1029568934805842,9.7,39,4.020618556701031,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8449580/V1/L_20251-S5RC04Z8-HCC-79-59-89-177_A.jpg,Loose Fit kadin Gomlek Tunik,Gomlek Tunik,94,-0.22569535891923936,-0.5308260724813256,-0.4348979420070076,3.090264194822361,0.47471120535369704,0.6142978437475879
S5RC34Z8ZUX,SORT-KADIN,0.0616113744075829,0.0512820512820512,0.1465201465201465,8.0,14,1.75,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8450578/V1/L_20251-S5RC34Z8-ZUX_U.jpg,Standart Fit kadin sort,sort,89,0.356922509755881,0.40128078164462117,0.3707787422733895,0.799400610468048,0.4820956610354849,0.6044669627248394
S5RC46Z8D2Y,TISORT-KADIN,0.0089576266314034,0.024390243902439,0.1046213093709884,75.0,38,0.5066666666666667,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8450737/V1/L_20251-S5RC46Z8-D2Y-86-60-91-173_A.jpg,V Yaka Keten Karışımlı kadin tisort,tisort,37,-0.5509845160850185,-0.2691454034534095,-0.4041155512928285,-0.4550183883291278,-0.4198159647900961,-0.18287117535306724
S5RC66Z8PB7,SORT-KADIN,0.0264521894548704,0.0202702702702702,0.1032818532818532,49.6,21,0.4233870967741935,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8451158/V1/L_20251-S5RC66Z8-PB7-80-63-91-180_A.jpg,Dar Fit kadin Jean sort,Jean sort,61,-0.24932628334234674,-0.3718584032130872,-0.4288880020474492,-0.539040485930824,-0.3972782936334268,-0.09509480554339877
S5RC93Z8ZXU,Canta VE Cuzdan-KADIN,0.0154897097854936,0.0252808988764044,0.1039325842696629,13.0,9,0.6923076923076923,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8451338/V1/L_20251-S5RC93Z8-ZXU_A.jpg,Deri Gorunumlu kadin Cuzdan,Cuzdan,60,-0.43835199818363496,-0.24694093024693736,-0.41685311603604647,-0.26772217155677164,-0.3424670540058476,-0.0597269378040933
S5RD28Z8CUK,Gomlek-KADIN,0.0176439919874873,0.0217729393468118,0.1119751166407465,28.25,14,0.495575221238938,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8451711/V1/L_20251-S5RD28Z8-CUK-85-62-92-180_A.jpg,Oversize Keten Karışımlı kadin Gomlek,Gomlek,57,-0.4012057734714231,-0.3343961128497277,-0.2681112209331297,-0.46620872602510494,-0.3674804583198464,-0.08623632082389249
S5RD28Z8ETY,Gomlek-KADIN,0.0248161764705882,0.0212765957446808,0.1134751773049645,31.85,27,0.847723704866562,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8451711/V1/L_20251-S5RD28Z8-ETY-82-59-88-180_A.jpg,Oversize Keten Karışımlı kadin Gomlek,Gomlek,53,-0.2775360071612601,-0.3467702066760423,-0.24036848323929771,-0.11092045664700219,-0.24389878843090057,-0.011729151901630375
S5RD31Z8GZQ,ATLET-KADIN,0.0156025824964131,0.0613026819923371,0.160919540229885,43.4,16,0.3686635944700461,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8451732/V1/L_20251-S5RD31Z8-GZQ-82-60-90-181_A.jpg,V Yaka kadin Atlet,Atlet,36,-0.43640573734565735,0.6511001085696836,0.6370870404432795,-0.5942519076233523,0.06438237601098834,0.15306766320769183
S5RD47Z8CVL,ELBISE-KADIN,0.0282087447108603,0.025,0.0125,15.05,2,0.1328903654485049,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8451892/V1/L_20251-S5RD47Z8-CVL-83-58-87-177_A.jpg,Bisiklet Yaka Sırt Pencereli Elbise,Elbise,56,-0.21903805267413073,-0.25394387948897673,-2.107844862283061,-0.832127310753952,-0.8532385263000302,-0.429266968410021
S5RD47Z8CZF,ELBISE-KADIN,0.073170731707317,0.0111111111111111,0.0,13.9,1,0.0719424460431654,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8451892/V1/L_20251-S5RD47Z8-CZF-83-58-87-177_A.jpg,Bisiklet Yaka Sırt Pencereli Elbise,Elbise,44,0.5562401680400596,-0.6002008142343754,-2.33902499349041,-0.8936186469785233,-0.8191510716658124,-0.44140575016606864
S5RD55Z8FFB,ATLET-KADIN,0.048934871633328,0.044256688795011,0.1890967612150473,87.4,220,2.517162471395881,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8451948/V1/L_20251-S5RD55Z8-FFB-87-61-89-173_A.jpg,Kayık Yaka kadin Atlet,Atlet,95,0.13834194487832488,0.22613498706749607,1.1582081319959427,1.5734031675322742,0.7740220578685095,0.8268154405079566
S5RD62Z8LQJ,FULAR VE Sal-KADIN,0.0210946408209806,0.0675675675675675,0.1351351351351351,8.65,5,0.5780346820809248,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8452021/V1/L_20251-S5RD62Z8-LQJ_A.jpg,Desenli kadin Sal,Sal,46,-0.34170633702189507,0.8072868340279994,0.1602196682106613,-0.38301404963575375,0.06069652889525297,0.18048757022667708
S5RD65Z8CVL,PIJAMA-KADIN,0.0247651520423074,0.0168586681652149,0.1357122787299803,55.75,60,1.0762331838565022,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8452070/V1/L_20251-S5RD65Z8-CVL-84-60-91-173_A.jpg,V Yaka kadin sortlu Pijama Takımı,sortlu Pijama takimı,76,-0.27841581987891456,-0.4569113471107397,0.17089359876920493,0.11962643224057833,-0.11120178399496775,0.15015875120352257
S5RD66Z8309,SORT-KADIN,0.0158229578722861,0.0357142857142857,0.1785714285714285,48.7,31,0.6365503080082136,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8452091/V1/L_20251-S5RD66Z8-309-87-61-89-173_A.jpg,Beli Lastikli kadin Jean sort,Jean sort,50,-0.43260581121451236,0.013168613028901604,0.9635483094717197,-0.3239766934241991,0.05503360446547745,0.1885235231258342
S5RD72Z8327,SORT-KADIN,0.0298829039812646,0.0295566502463054,0.1468875951634572,125.6,66,0.5254777070063694,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8452171/V1/L_20251-S5RD72Z8-327-72-60-90-177_A.jpg,Standart Fit kadin Jean sort,Jean sort,25,-0.1901705735644219,-0.14034431370551156,0.37757448831919194,-0.43603962715813865,-0.09724500652722005,0.006928495430945966
S5RD81Z8R9J,YELEK-KADIN,0.0988926801383707,0.0115011024372802,0.1191228174721411,208.8,193,0.9243295019157088,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8452233/V1/L_20251-S5RD81Z8-R9J-86-60-91-173_A.jpg,Kare Yaka Keten Karışımlı kadin Klasik Yelek,Klasik Yelek,59,0.9997629690786571,-0.5904781357496598,-0.13591870765051514,-0.033631635813395955,0.059933622466271555,0.2189535357263901
S5RD88Z8LSJ,FULAR VE Sal-KADIN,0.0487345349494442,0.0141752577319587,0.0876288659793814,27.75,22,0.7927927927927928,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8452421/V1/L_20251-S5RD88Z8-LSJ_A.jpg,Desenli kadin Sal,Sal,31,0.13488754532437605,-0.523810109043124,-0.7183807747172414,-0.16634113739225145,-0.3184111189570602,-0.12988778326994213
S5RD98Z8CU8,TUNIK-KADIN,0.0232315080635559,0.0096810933940774,0.0438496583143507,2.5,17,6.8,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8452782/V2/L_20251-S5RD98Z8-CU8-84-61-88-176_A.jpg,Keten Karışımlı kadin Gomlek Tunik,Gomlek Tunik,72,-0.3048603979432513,-0.635851869930258,-1.528051412489688,5.894426838826551,0.8564157896158383,0.8154910527310868
S5RD98Z8D7V,TUNIK-KADIN,0.0313141683778234,0.0092896174863387,0.081967213114754,18.944444444444443,68,3.5894428152492672,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8452782/V2/L_20251-S5RD98Z8-D7V-84-61-88-176_A.jpg,Keten Karışımlı kadin Gomlek Tunik,Gomlek Tunik,90,-0.16549132362773378,-0.6456115597747577,-0.8230897068848435,2.6552440538859927,0.2552628658996644,0.4486840061297651
S5RE05Z8CVL,YELEK-KADIN,0.0195006296743683,0.0164744645799011,0.1057660626029654,62.4,50,0.8012820512820513,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8453095/V1/L_20251-S5RE05Z8-CVL-87-61-89-173_A.jpg,Bisiklet Yaka Keten Karışımlı kadin Klasik Yelek,Klasik Yelek,29,-0.36919182438795745,-0.466489734326104,-0.38294401510335024,-0.1577761879542144,-0.3441004404429065,-0.15387030831003454
S5RE09Z8LEN,SORT-KADIN,0.0229885057471264,0.0555555555555555,0.2222222222222222,18.9,1,0.0529100529100529,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8453299/V1/L_20251-S5RE09Z8-LEN-72-60-90-177_A.jpg,Loose Fit Cizgili kadin Pileli sort,sort,64,-0.3090504797455911,0.5078213769508982,1.770844005751353,-0.9128207345432041,0.264198542103364,0.3769389794723548
S5RE20Z8507,JEAN-KADIN,0.0965131959160084,0.0279441117764471,0.1197604790419161,13.55,14,1.033210332103321,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8453625/V1/L_20251-S5RE20Z8-507-82-59-88-180_A.jpg,Straight Fit kadin Jean Pantolon,Jean Pantolon,36,0.9587335925460785,-0.18054570290222774,-0.12412553282119759,0.07621998509181836,0.18257058547861788,0.2357994098350325
S5RE27Z8FEZ,PIJAMA-KADIN,0.3647626763891702,0.0046274872744099,0.1183711244794076,8.25,50,6.0606060606060606,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8453846/V1/L_20251-S5RE27Z8-FEZ-84-62-90-177_A.jpg,V Yaka Dantelli kadin sortlu Pijama Takımı,sortlu Pijama takimı,45,5.5841515026826585,-0.7618407937675371,-0.149820826425537,5.148440400351018,2.4552325707101508,1.8536627994971056
S5RE28Z8327,SORT-KADIN,0.0354567307692307,0.0338983050847457,0.0576271186440678,18.4,10,0.5434782608695653,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8453867/V1/L_20251-S5RE28Z8-327_A.jpg,Standart Fit kadin Jean sort,Jean sort,81,-0.0940612420287851,-0.03210469078768918,-1.2732454055514442,-0.41787857882982915,-0.4543224792994369,-0.07502573550960584
S5RE31Z8LQQ,BLUZ-KADIN,0.0138323840520748,0.0490196078431372,0.2254901960784313,28.95,5,0.1727115716753022,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8453889/V1/L_20251-S5RE31Z8-LQQ-83-62-88-179_A.jpg,Kaçık Yaka Cicekli Bluz,Bluz,65,-0.466929217109703,0.3448769370707108,1.8312832557402012,-0.7919510552746638,0.2293199801066363,0.3555239860746454
S5RE32Z8LRR,BLUZ-KADIN,0.0140632373761208,0.0536912751677852,0.2013422818791946,68.9,16,0.2322206095791001,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8453905/V1/L_20251-S5RE32Z8-LRR-83-62-88-179_A.jpg,Kaçık Yaka Desenli Bluz,Bluz,83,-0.4629486200260722,0.4613439360454762,1.384681817903133,-0.7319114297411529,0.16279142604534608,0.36295399823174224
S5RE36Z8Q6K,JEAN-KADIN,0.0087948558390375,0.0235849056603773,0.0566037735849056,47.95,5,0.1042752867570385,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8453965/V1/L_20251-S5RE36Z8-Q6K-80-63-91-180_A.jpg,Baggy Fit kadin Jean Pantolon,Jean Pantolon,21,-0.5537911680752791,-0.2892228879347358,-1.2921715691552451,-0.8609975239142618,-0.7490457872698804,-0.46133205108891623
S5RE37Z8FDJ,Gomlek-KADIN,0.0193001249776825,0.0286771507863089,0.1285846438482886,27.35,31,1.1334552102376598,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8453988/V1/L_20251-S5RE37Z8-FDJ-85-62-92-180_A.jpg,Oversize Modal Karışımlı kadin Gomlek,Gomlek,73,-0.37264912098171465,-0.16227067437877232,0.03907219339739992,0.17735865506272092,-0.07962223672509153,0.16326443429243592
S5RE37Z8HQT,Gomlek-KADIN,0.0163361955559807,0.0409956076134699,0.2244997559785261,46.7,84,1.798715203426124,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8453988/V1/L_20251-S5RE37Z8-HQT-78-60-87-175_A.jpg,Oversize Modal Karışımlı kadin Gomlek,Gomlek,84,-0.4237560689144316,0.14483460494840095,1.8129656499602727,0.8485501627801117,0.5956485871935884,0.6689540110355119
S5RF37Z8Q6K,TISORT-KADIN,0.0218285848649919,0.0287253141831238,0.1463195691202872,147.75,32,0.2165820642978003,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8456889/V1/L_20251-S5RF37Z8-Q6K-80-63-91-180_A.jpg,Bisiklet Yaka Cicek Baskili kadin tisort,tisort,70,-0.32905096143563156,-0.16106993684811244,0.3670691815040535,-0.7476894096186963,-0.2176852815995967,0.057620302880282304
S5RF41Z8ZRR,TISORT-KADIN,0.0036202297348794,0.0413533834586466,0.1654135338345864,38.6,11,0.2849740932642487,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8456980/V1/L_20251-S5RF41Z8-ZRR-81-59-88-179_A.jpg,Bisiklet Yaka Dokulu Crop,Crop,72,-0.6430170939492634,0.15375413540673252,0.7202008029376682,-0.6786875915207341,-0.1119374367813992,0.13764379425302056
S5RF42Z8ZRR,PANTOLON-KADIN,0.0054438479968459,0.022284122562674,0.1559888579387186,45.55,8,0.1756311745334797,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8456984/V1/L_20251-S5RF42Z8-ZRR-81-59-88-179_A.jpg,Beli Lastikli Dokulu kadin Pantolon,Pantolon,55,-0.6115724978394271,-0.3216520600436503,0.5458969781221916,-0.7890054209897519,-0.29408325018765946,-0.040858275131361615
S5RF65Z8ZYF,ESOFMAN ALTI-KADIN,0.5756280064136825,0.0055710306406685,0.0473537604456824,24.8,6,0.2419354838709677,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8457460/V2/L_20251-S5RF65Z8-ZYF_U.jpg,Beli Lastikli genis paca kadin Esofman Altı,esofman alti,45,9.220096192684853,-0.738317786533933,-1.463245109250871,-0.7221099368060496,1.5741058400234997,1.2368740880164497
S5RF94Z8844,HAMILE GIYIM,0.0751649287082358,0.0203850509626274,0.1206115515288788,33.6,36,1.0714285714285714,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8459783/V1/L_20251-S5RF94Z8-844-80-64-93-180_A.jpg,Karın Panelli Slim Fit Hamile Jean Pantolon,Jean Pantolon,48,0.5906260483337339,-0.368996863242431,-0.10838544888495742,0.11477898148069618,0.05700567942176042,0.18390397559523228
S5RG01Z8CVL,ATLET-KADIN,0.029306976209631,0.0294117647058823,0.1156862745098039,31.3,15,0.4792332268370607,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8460004/V1/L_20251-S5RG01Z8-CVL-87-61-89-173_A.jpg,Bisiklet Yaka Ajurlu kadin Triko Atlet,Atlet,40,-0.20010127920888496,-0.14395638256985152,-0.19947554388513958,-0.48269642703525395,-0.2565574081747825,-0.059590185722347755
S5RG01Z8FDL,ATLET-KADIN,0.0141019781941633,0.0111882716049382,0.0790895061728395,69.25,29,0.4187725631768953,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8460004/V1/L_20251-S5RG01Z8-FDL-72-60-90-177_A.jpg,Bisiklet Yaka Ajurlu kadin Triko Atlet,Atlet,30,-0.4622806132388418,-0.5982771645969025,-0.876311200357491,-0.5436961631010965,-0.6201412853235829,-0.344098899726508
S5RG02Z8CVL,ATLET-KADIN,0.036832806895444,0.032703488372093,0.157703488372093,83.55,45,0.5385996409335727,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8460007/V1/L_20251-S5RG02Z8-CVL-87-61-89-173_A.jpg,Halter Yaka kadin Atlet,Atlet,59,-0.07033360181613174,-0.061892068008099446,0.57760805720696,-0.4228006969549925,0.00564542260693407,0.18095179582485385
S5RG02Z8FSW,ATLET-KADIN,0.0958637469586374,0.0203045685279187,0.0507614213197969,2.2,4,1.818181818181818,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8460007/V1/L_20251-S5RG02Z8-FSW-72-60-90-177_A.jpg,Halter Yaka kadin Atlet,Atlet,30,0.9475351632561329,-0.3710033305247328,-1.4002224302118358,0.8681903435241931,0.011124936510939348,0.09778745555765754
S5RG02Z8FXC,ATLET-KADIN,0.0429528595357741,0.0362116991643454,0.128133704735376,21.3,13,0.6103286384976525,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8460007/V1/L_20251-S5RG02Z8-FXC-87-61-89-173_A.jpg,Halter Yaka kadin Atlet,Atlet,55,0.03519428604269935,0.025569378698255565,0.030732340334226945,-0.35043215756432916,-0.06473403812228683,0.11968617331439924
S5RG02Z8QZQ,ATLET-KADIN,0.0732574679943101,0.0339805825242718,0.1181229773462783,42.31578947368421,21,0.4962686567164179,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8460007/V1/L_20251-S5RG02Z8-QZQ-85-60-93-177_A.jpg,Halter Yaka kadin Atlet,Atlet,78,0.5577357592882104,-0.030053473139040617,-0.15441016136918181,-0.46550910781808824,-0.023059245759525074,0.21785852796833244
S5RG03Z8FRS,ATLET-KADIN,0.0111982782560399,0.0080595164290142,0.045877247365158,32.75,13,0.3969465648854962,https://akstatic.lcwaikiki.com/PIM/ProductImages/20251/8460012/V1/L_20251-S5RG03Z8-FRS-81-61-93-181_A.jpg,V Yaka Ajurlu Askili kadin Triko Atlet,Atlet,58,-0.5123490259558692,-0.676278593325368,-1.4905523482656708,-0.5657167638446186,-0.8112241828478817,-0.3938569279935172
